;CLASE;CELULA;FN;FP;VP;VN;P;R;E;NSR;FM;ER;NRM;JACC;DICE
59;1;normalSup63.jpg;110;2;529;138049;0.9962335216572504;0.8278560250391236;0.9991924435792054;0.003780718336483932;0.9042735042735043;0.003129890453834116;0.08763693270735523;0.8252730109204368;0.9042735042735043
60;1;normalSup64.jpg;109;65;814;112848;0.926052332195677;0.8819068255687974;0.9984714852946344;0.07985257985257985;0.9034406215316316;0.07042253521126761;0.09425785482123511;0.8238866396761133;0.9034406215316315
61;1;normalSup65.jpg;92;0;302;82996;1.0;0.766497461928934;0.9988967502098572;0.0;0.867816091954023;0.0;0.116751269035533;0.766497461928934;0.867816091954023
62;1;normalSup66.jpg;195;0;824;149803;1.0;0.8086359175662414;0.9987070851732506;0.0;0.8941942485078677;0.0;0.09568204121687929;0.8086359175662414;0.8941942485078677
63;1;normalSup67.jpg;212;0;378;99230;1.0;0.6406779661016949;0.9978761771188138;0.0;0.7809917355371901;0.0;0.17966101694915254;0.6406779661016949;0.7809917355371901
64;1;normalSup68.jpg;177;0;309;105018;1.0;0.6358024691358025;0.9983223384895359;0.0;0.7773584905660377;0.0;0.18209876543209877;0.6358024691358025;0.7773584905660377
65;1;normalSup69.jpg;297;0;472;102404;1.0;0.6137841352405722;0.9971213398854352;0.0;0.7606768734891217;0.0;0.1931079323797139;0.6137841352405722;0.7606768734891217
66;1;normalSup7.jpg;238;0;480;181576;1.0;0.6685236768802229;0.9986944167114661;0.0;0.8013355592654423;0.0;0.16573816155988857;0.6685236768802229;0.8013355592654423
67;1;normalSup70.jpg;237;0;239;113719;1.0;0.5021008403361344;0.9979246026533561;0.0;0.6685314685314685;0.0;0.24894957983193278;0.5021008403361344;0.6685314685314685
68;1;normalSup71.jpg;175;0;257;81048;1.0;0.5949074074074074;0.997852233676976;0.0;0.7460087082728593;0.0;0.2025462962962963;0.5949074074074074;0.7460087082728593
69;1;normalSup72.jpg;290;0;1114;133984;1.0;0.7934472934472935;0.9978580080952522;0.0;0.8848292295472597;0.0;0.10327635327635327;0.7934472934472935;0.8848292295472597
70;1;normalSup73.jpg;146;0;191;73352;1.0;0.5667655786350149;0.9980187002130576;0.0;0.7234848484848485;0.0;0.2166172106824926;0.5667655786350149;0.7234848484848485
71;1;normalSup74.jpg;244;2;934;101879;0.9978632478632479;0.7928692699490663;0.9976130177859285;0.0021413276231263384;0.8836329233680227;0.001697792869269949;0.10441426146010187;0.7915254237288135;0.8836329233680227
72;1;normalSup8.jpg;131;0;428;131937;1.0;0.7656529516994633;0.9990112909068953;0.0;0.8672745694022289;0.0;0.11717352415026834;0.7656529516994633;0.8672745694022289
73;1;normalSup9.jpg;151;840;366;151443;0.3034825870646766;0.7079303675048356;0.9935143979057591;2.2950819672131146;0.42484039466047585;1.6247582205029014;0.9584139264990329;0.2697126013264554;0.4248403946604759
74;2;normalInter1.jpg;1469;1429;0;96642;0.0;0.0;0.970886075949367;;;0.9727705922396188;0.9863852961198094;0.0;0.0
75;2;normalInter10.jpg;144;70;1069;61923;0.9385425812115891;0.8812860676009893;0.9966142454830238;0.06548175865294668;0.9090136054421769;0.057708161582852434;0.08821104699093157;0.8332034294621979;0.9090136054421768
76;2;normalInter11.jpg;230;0;709;50797;1.0;0.7550585729499467;0.9955543528684089;0.0;0.8604368932038835;0.0;0.12247071352502663;0.7550585729499467;0.8604368932038835
77;2;normalInter12.jpg;429;0;844;94147;1.0;0.6630007855459544;0.9955040871934605;0.0;0.7973547472838923;0.0;0.16849960722702279;0.6630007855459544;0.7973547472838923
78;2;normalInter13.jpg;238;0;337;38375;1.0;0.5860869565217391;0.9938896020539153;0.0;0.7390350877192983;0.0;0.20695652173913043;0.5860869565217391;0.7390350877192983
79;2;normalInter14.jpg;112;59;452;22667;0.8845401174168297;0.8014184397163121;0.992657793044225;0.13053097345132744;0.8409302325581396;0.10460992907801418;0.15159574468085107;0.7255216693418941;0.8409302325581396
80;2;normalInter15.jpg;47;155;1262;54760;0.8906139731827806;0.9640947288006112;0.9964072282299374;0.12282091917591126;0.925898752751284;0.11841100076394194;0.07715813598166539;0.8620218579234973;0.925898752751284
81;2;normalInter16.jpg;190;9;1107;142409;0.9919354838709677;0.8535080956052429;0.9986153150332254;0.008130081300813009;0.917530045586407;0.006939090208172706;0.07671549730146492;0.8476263399693721;0.9175300455864069
82;2;normalInter17.jpg;96;144;1191;73581;0.8921348314606742;0.9254079254079254;0.9968005119180932;0.12090680100755667;0.908466819221968;0.11188811188811189;0.09324009324009325;0.8322851153039832;0.9084668192219679
83;2;normalInter18.jpg;117;3;1010;72790;0.9970384995064165;0.8961845607808341;0.9983766233766234;0.0029702970297029703;0.9439252336448598;0.0026619343389529724;0.05323868677905945;0.8938053097345132;0.9439252336448598
84;2;normalInter19.jpg;247;2;520;43753;0.9961685823754789;0.6779661016949152;0.9944072593324649;0.0038461538461538464;0.8068269976726143;0.002607561929595828;0.16232073011734027;0.6762028608582574;0.8068269976726143
85;2;normalInter2.jpg;196;1;727;65624;0.9986263736263736;0.7876489707475623;0.9970397307206829;0.001375515818431912;0.880678376741369;0.0010834236186348862;0.1067172264355363;0.7867965367965368;0.8806783767413688
86;2;normalInter20.jpg;202;1;989;223064;0.998989898989899;0.8303946263643996;0.9990947845319634;0.0010111223458038423;0.9069234296194406;0.0008396305625524769;0.0852225020990764;0.8296979865771812;0.9069234296194406
87;2;normalInter21.jpg;211;0;401;39546;1.0;0.6552287581699346;0.994745754270631;0.0;0.7917077986179665;0.0;0.17238562091503268;0.6552287581699346;0.7917077986179665
88;2;normalInter22.jpg;238;1;856;60720;0.9988331388564761;0.7824497257769653;0.9961336245247917;0.0011682242990654205;0.877498718605843;0.0009140767824497258;0.10923217550274224;0.7817351598173516;0.8774987186058432
89;2;normalInter23.jpg;815;2;488;112815;0.9959183673469387;0.37452033768227166;0.9928408692604276;0.004098360655737705;0.5443390964863357;0.0015349194167306216;0.3135072908672295;0.3739463601532567;0.5443390964863358
90;2;normalInter24.jpg;135;61;671;52394;0.9166666666666666;0.8325062034739454;0.9963200090122228;0.09090909090909091;0.8725617685305591;0.07568238213399504;0.12158808933002482;0.7739331026528259;0.8725617685305592
91;2;normalInter25.jpg;133;5;865;48281;0.9942528735632183;0.8667334669338678;0.997199902605308;0.005780346820809248;0.9261241970021413;0.00501002004008016;0.06913827655310621;0.8624127617148555;0.9261241970021413
92;2;normalInter26.jpg;633;0;648;92047;1.0;0.5058548009367682;0.9932174695696897;0.0;0.671850699844479;0.0;0.24707259953161592;0.5058548009367682;0.671850699844479
93;2;normalInter27.jpg;378;0;499;78695;1.0;0.5689851767388826;0.9952495852812547;0.0;0.7252906976744186;0.0;0.21550741163055873;0.5689851767388826;0.7252906976744186
94;2;normalInter28.jpg;306;0;527;82306;1.0;0.6326530612244898;0.9963194168801646;0.0;0.775;0.0;0.1836734693877551;0.6326530612244898;0.775
95;2;normalInter29.jpg;296;0;761;85073;1.0;0.7199621570482497;0.996563334494369;0.0;0.8371837183718371;0.0;0.1400189214758751;0.7199621570482497;0.8371837183718371
96;2;normalInter3.jpg;92;126;1231;21551;0.9071481208548269;0.9304610733182161;0.9905217391304347;0.10235580828594638;0.9186567164179105;0.09523809523809523;0.08238851095993953;0.849551414768806;0.9186567164179105
97;2;normalInter30.jpg;327;0;412;82487;1.0;0.557510148849797;0.9960709393699084;0.0;0.7158992180712423;0.0;0.22124492557510148;0.557510148849797;0.7158992180712423
98;2;normalInter31.jpg;301;0;579;59018;1.0;0.6579545454545455;0.9949747904771444;0.0;0.7936943111720356;0.0;0.17102272727272727;0.6579545454545455;0.7936943111720356
99;2;normalInter32.jpg;194;0;614;76066;1.0;0.7599009900990099;0.9974763899367797;0.0;0.8635724331926864;0.0;0.12004950495049505;0.7599009900990099;0.8635724331926864
100;2;normalInter33.jpg;148;14;491;53863;0.9722772277227723;0.7683881064162754;0.9970283953334801;0.028513238289205704;0.8583916083916084;0.02190923317683881;0.1267605633802817;0.7519142419601837;0.8583916083916084
101;2;normalInter34.jpg;189;5;832;67393;0.994026284348865;0.8148873653281097;0.997164530320525;0.006009615384615385;0.8955866523143164;0.004897159647404506;0.0950048971596474;0.8109161793372319;0.8955866523143164
102;2;normalInter35.jpg;154;0;1130;111036;1.0;0.8800623052959502;0.9986289173789173;0.0;0.9362054681027341;0.0;0.05996884735202492;0.8800623052959502;0.9362054681027341
103;2;normalInter36.jpg;186;3;908;102315;0.9967069154774972;0.829981718464351;0.9981723591072603;0.003303964757709251;0.9057356608478804;0.002742230347349177;0.08638025594149909;0.8277119416590701;0.9057356608478803
104;2;normalInter37.jpg;142;19;1156;122763;0.9838297872340426;0.8906009244992296;0.9987024500322372;0.01643598615916955;0.9348968863728265;0.014637904468412942;0.062018489984591675;0.8777524677296887;0.9348968863728265
105;2;normalInter38.jpg;297;0;2637;38334;1.0;0.8987730061349694;0.9928031404478046;0.0;0.9466882067851374;0.0;0.05061349693251534;0.8987730061349694;0.9466882067851374
106;2;normalInter39.jpg;441;0;766;111395;1.0;0.6346313173156587;0.9960835509138382;0.0;0.7764825139381653;0.0;0.18268434134217068;0.6346313173156587;0.7764825139381653
107;2;normalInter4.jpg;214;1;1014;53212;0.9990147783251232;0.8257328990228013;0.9960507705589537;0.0009861932938856016;0.9041462327240304;0.0008143322475570033;0.08754071661237785;0.8250610252237591;0.9041462327240303
108;2;normalInter40.jpg;469;0;839;84702;1.0;0.6414373088685015;0.9945471456807348;0.0;0.7815556590591523;0.0;0.17928134556574923;0.6414373088685015;0.7815556590591523
109;2;normalInter41.jpg;101;34;1385;101505;0.9760394644115574;0.9320323014804845;0.9986896384372725;0.02454873646209386;0.9535283993115319;0.02288021534320323;0.04542395693135935;0.9111842105263158;0.9535283993115318
110;2;normalInter42.jpg;137;3;1262;103618;0.9976284584980237;0.902072909220872;0.9986669205865549;0.002377179080824089;0.9474474474474476;0.002144388849177984;0.05003573981415297;0.9001426533523538;0.9474474474474475
111;2;normalInter43.jpg;88;86;1223;42640;0.9343009931245225;0.9328756674294432;0.996048777164657;0.07031888798037612;0.933587786259542;0.06559877955758962;0.06636155606407323;0.8754473872584109;0.933587786259542
112;2;normalInter44.jpg;281;0;1156;39968;1.0;0.8044537230340988;0.9932133800265669;0.0;0.8916313150790589;0.0;0.09777313848295059;0.8044537230340988;0.8916313150790589
113;2;normalInter45.jpg;181;0;1023;101174;1.0;0.8496677740863787;0.998232042040282;0.0;0.918724741805119;0.0;0.07516611295681064;0.8496677740863787;0.918724741805119
114;2;normalInter46.jpg;65;102;1165;59268;0.9194948697711128;0.9471544715447154;0.9972442244224422;0.08755364806866953;0.9331197436924309;0.08292682926829269;0.06788617886178862;0.8746246246246246;0.9331197436924309
115;2;normalInter47.jpg;279;0;1199;84922;1.0;0.8112313937753721;0.9967708333333334;0.0;0.8957788569293986;0.0;0.09438430311231394;0.8112313937753721;0.8957788569293986
116;2;normalInter48.jpg;218;0;1133;108094;1.0;0.8386380458919319;0.9980081319384165;0.0;0.9122383252818035;0.0;0.08068097705403404;0.8386380458919319;0.9122383252818035
117;2;normalInter49.jpg;1297;320;0;68909;0.0;0.0;0.9770722853982928;;;0.24672320740169623;0.6233616037008481;0.0;0.0
118;2;normalInter5.jpg;124;24;1863;50951;0.9872813990461049;0.9375943633618521;0.9972055435972962;0.01288244766505636;0.961796592669076;0.012078510317060896;0.03724207347760443;0.9264047737444058;0.9617965926690759
119;2;normalInter50.jpg;1426;230;0;54497;0.0;0.0;0.9705091446583441;;;0.16129032258064516;0.5806451612903226;0.0;0.0
120;2;normalInter51.jpg;1435;527;0;68790;0.0;0.0;0.9722693351424695;;;0.3672473867595819;0.683623693379791;0.0;0.0
121;2;normalInter52.jpg;191;1;1260;49599;0.9992069785884219;0.8683666436940042;0.9962390550625845;0.0007936507936507937;0.9292035398230089;0.0006891798759476223;0.06616126809097175;0.8677685950413223;0.9292035398230089
122;2;normalInter53.jpg;94;8;1601;88613;0.9950279676817899;0.9445427728613569;0.9988706320031888;0.004996876951905059;0.9691283292978208;0.00471976401179941;0.03008849557522124;0.9401056958308867;0.9691283292978208
123;2;normalInter54.jpg;1082;0;328;82080;1.0;0.2326241134751773;0.9870403641154629;0.0;0.37744533947065595;0.0;0.38368794326241135;0.2326241134751773;0.37744533947065595
124;2;normalInter55.jpg;215;0;1710;121499;1.0;0.8883116883116883;0.9982580373347161;0.0;0.9408528198074277;0.0;0.05584415584415584;0.8883116883116883;0.9408528198074277
125;2;normalInter56.jpg;135;56;1591;100497;0.9659987856709168;0.921784472769409;0.998132558980827;0.03519798868636078;0.9433738511710643;0.03244495944380069;0.05533024333719583;0.8928170594837261;0.9433738511710643
126;2;normalInter57.jpg;179;10;1529;90300;0.9935022742040286;0.8951990632318502;0.9979460540329066;0.006540222367560497;0.9417924237757931;0.00585480093676815;0.05532786885245902;0.889988358556461;0.941792423775793
127;2;normalInter58.jpg;1945;584;0;64293;0.0;0.0;0.9621531830834157;;;0.30025706940874036;0.6501285347043702;0.0;0.0
128;2;normalInter59.jpg;76;23;1589;75362;0.9857320099255583;0.9543543543543543;0.9987151200519143;0.0144745122718691;0.9697894415624047;0.013813813813813814;0.02972972972972973;0.941350710900474;0.9697894415624047
129;2;normalInter6.jpg;411;0;895;66770;1.0;0.6852986217457887;0.9939626300017628;0.0;0.8132666969559292;0.0;0.15735068912710568;0.6852986217457887;0.8132666969559292
130;2;normalInter60.jpg;40;18;1266;87914;0.985981308411215;0.9693721286370597;0.9993500526681458;0.014218009478672985;0.9776061776061776;0.013782542113323124;0.0222052067381317;0.9561933534743202;0.9776061776061775
131;2;normalInter61.jpg;108;17;1840;68963;0.9908454496499731;0.944558521560575;0.9982376494473268;0.00923913043478261;0.9671484888304863;0.008726899383983572;0.032084188911704316;0.9363867684478372;0.9671484888304863
132;2;normalInter62.jpg;137;26;1132;111597;0.9775474956822107;0.8920409771473601;0.9985561421535627;0.022968197879858657;0.9328388957560774;0.02048857368006304;0.06422379826635145;0.8741312741312741;0.9328388957560775
133;2;normalInter63.jpg;1721;486;0;60193;0.0;0.0;0.9646314102564103;;;0.2823939570017432;0.6411969785008715;0.0;0.0
134;2;normalInter64.jpg;221;0;1283;84341;1.0;0.8530585106382979;0.9974255926378939;0.0;0.9207032651596699;0.0;0.07347074468085106;0.8530585106382979;0.9207032651596699
135;2;normalInter65.jpg;248;0;1448;97788;1.0;0.8537735849056604;0.9975071368260223;0.0;0.9211195928753181;0.0;0.07311320754716981;0.8537735849056604;0.9211195928753181
136;2;normalInter66.jpg;220;0;1383;82499;1.0;0.8627573300062383;0.9973841287959858;0.0;0.9263228399196249;0.0;0.06862133499688085;0.8627573300062383;0.9263228399196249
137;2;normalInter67.jpg;200;0;1287;67480;1.0;0.8655010087424344;0.9971000623486596;0.0;0.9279019466474405;0.0;0.06724949562878278;0.8655010087424344;0.9279019466474405
138;2;normalInter68.jpg;1623;296;0;61153;0.0;0.0;0.9695744545915779;;;0.18237831176833025;0.5911891558841651;0.0;0.0
139;2;normalInter69.jpg;253;0;1598;98535;1.0;0.8633171258779039;0.997479728248959;0.0;0.9266454044650623;0.0;0.06834143706104809;0.8633171258779039;0.9266454044650623
140;2;normalInter7.jpg;111;61;886;48442;0.9355860612460402;0.8886659979939819;0.9965252525252525;0.06884875846501129;0.9115226337448559;0.06118355065195587;0.08625877632898696;0.8374291115311909;0.911522633744856
141;2;normalInter70.jpg;80;30;1495;83607;0.980327868852459;0.9492063492063492;0.9987091020044125;0.020066889632107024;0.964516129032258;0.01904761904761905;0.03492063492063492;0.9314641744548287;0.964516129032258
142;2;normalInter8.jpg;178;2;1109;63633;0.9981998199819982;0.8616938616938616;0.9972274421613628;0.0018034265103697023;0.9249374478732277;0.001554001554001554;0.06993006993006994;0.8603568657874321;0.9249374478732276
143;2;normalInter9.jpg;421;62;917;108282;0.9366700715015321;0.6853512705530643;0.9955963603873015;0.06761177753544166;0.7915407854984894;0.04633781763826607;0.1804932735426009;0.655;0.7915407854984895
144;3;normalCol1.jpg;85;42;2071;10442;0.9801230477993375;0.9605751391465677;0.9899525316455696;0.020280057943022695;0.9702506441789646;0.01948051948051948;0.02945269016697588;0.9422202001819836;0.9702506441789646
145;3;normalCol10.jpg;303;948;4103;8975;0.8123143931894674;0.9312301407172038;0.9126945355572615;0.23105045088959297;0.8677170350005287;0.21516114389468907;0.14196550158874263;0.7663429211804258;0.8677170350005287
146;3;normalCol11.jpg;261;28;1009;11702;0.9729990356798457;0.794488188976378;0.9777692307692307;0.027750247770069375;0.8747290853922843;0.02204724409448819;0.11377952755905511;0.7773497688751926;0.8747290853922844
147;3;normalCol12.jpg;914;0;381;7509;1.0;0.2942084942084942;0.8961835529304861;0.0;0.45465393794749404;0.0;0.3528957528957529;0.2942084942084942;0.45465393794749404
